contract_id,category,n_observations,duration_hours,avg_spread,avg_spread_pct,avg_volume,total_volume,avg_volatility,max_volatility,avg_depth_resilience,spread_collapse_slope,liquidity_resilience,burst_intensity,regime_entropy,dominant_regime,regime_pct_1,regime_pct_3,regime_pct_4,regime_pct_5,regime_pct_2,lifecycle_spread_early,lifecycle_spread_mid_early,lifecycle_spread_mid_late,lifecycle_spread_late,lifecycle_volume_early,lifecycle_volume_mid_early,lifecycle_volume_mid_late,lifecycle_volume_late,lifecycle_volatility_short_early,lifecycle_volatility_short_mid_early,lifecycle_volatility_short_mid_late,lifecycle_volatility_short_late
KXNFLGAME-25NOV02KCBUF-KC,Sports,19122,318.68333333333334,3.2600669386047483,0.06211100469544632,976.4711850224871,18672082,0.00220849625445409,1.408703922095966,0.005996232733361239,-8.384724532205801,1.0,8.163577916600389,0.2850545131973546,1,88.44786110239514,7.530593034201444,2.928563957745006,1.0197678067147786,0.07321409894362514,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV08BYUTTU-BYU,Sports,11845,197.4,4.923089911355002,0.16310288554382807,756.7824398480371,8964088,0.007766141584505098,0.6123724356957945,0.027325728770595692,-18.386443187074775,1.0,5.388381323016599,0.5096392854727642,1,73.08569016462643,18.902490502321655,4.989447024060785,1.629379485014774,1.3929928239763614,14.0,1.0,1.0,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
KXNFLGAME-25SEP28LACNYG-LAC,Sports,15916,265.25,7.860643377733099,0.14848435570644777,1240.9616737873837,19751146,0.001944488163706066,0.4339208143244789,0.007714070162202943,-36.58987423181316,1.0,6.7532973415135675,0.42058515026151744,1,77.87132445338024,17.04574013571249,3.995978889168133,1.0115606936416186,0.07539582809751194,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KXATPMATCH-25OCT31MEDZVE-ZVE,Sports,1436,23.916666666666668,4.557799442896936,0.11680679164339992,788.7221448467967,1132605,0.019351454346651017,0.6732194960010578,0.05203366058906031,-16.430804077668775,1.0,4.1215322394943765,0.4791283602209175,1,74.30362116991644,19.080779944289695,4.178272980501393,2.01949860724234,0.4178272980501393,21.0,1.0,1.0,1.0,0.0,0.0,0.0,1127.5,0.0,0.0,0.0,0.00972203468478174
KXMLBGAME-25OCT25LADTOR-LAD,Sports,7055,117.56666666666666,6.555350815024805,0.13166615589865313,892.0840538625089,6293653,0.004773505921390309,0.3572171653371745,0.03433640880056778,-19.005515941316304,1.0,5.379416748319686,0.47401119890536436,1,75.91778880226789,16.711552090715802,4.961020552799433,1.5024805102763998,0.9071580439404677,2.0,2.0,4.0,2.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT05TBSEA-TB,Sports,12708,211.78333333333333,2.033050047214353,0.05044592930453422,1323.1573024866227,16814683,0.0031769481736009797,0.6251357681334297,0.008402898094188063,-4.488725878198446,1.0,6.437280845672462,0.4952254978170992,1,69.91658797607806,23.811772112055397,5.1621026125275415,1.054453887315077,0.05508341202392193,4.0,1.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV08INDPSU-IND,Sports,11849,197.46666666666667,5.1165499198244575,0.06803649242109659,1067.7252088783864,12651476,0.0013553534651572152,0.35988123868770594,0.016200692626066392,-19.141554176980172,1.0,7.505448759720962,0.28806481763069663,1,88.041184910119,7.679972993501562,3.578361043126002,0.6920415224913495,0.008439530762089628,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV02MIALAL-LAL,Sports,3416,56.916666666666664,10.153103044496486,0.1796718261062856,1478.199355971897,5049529,0.003320981168139931,0.08238145180262384,0.14815032295948324,-42.65560251504564,1.0,3.7961241116846387,0.44338952252059965,1,76.72716627634661,17.505854800936767,3.9812646370023423,1.639344262295082,0.14637002341920377,33.5,5.0,1.0,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT08TORNYY-TOR,Sports,1246,20.75,1.6581059390048154,0.0414665099062147,5670.650080256822,7065630,0.010800793988303482,0.16873213525460723,0.05849514563106797,-1.1169123713927964,1.0,3.3432358703465006,0.6181204268211123,3,39.8876404494382,50.56179775280899,7.463884430176565,1.7656500802568218,0.32102728731942215,2.0,1.0,1.0,1.0,0.0,7.0,455.0,12511.0,0.0,0.0,0.0,0.022363331088576452
KXMLBGAME-25OCT06LADPHI-LAD,Sports,6374,106.21666666666667,5.1465327894571695,0.09332130556971788,992.6192343897081,6326955,0.003116262574407303,0.20599271825298926,0.021794468887492143,-7.974950589711868,1.0,4.410476619382474,0.43697049721312836,1,76.40414182616881,18.340131785378098,3.812362723564481,1.4276749294006903,0.015688735487919672,5.0,4.0,2.0,2.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT06KCJAC-JAC,Sports,14403,240.03333333333333,2.796361869055058,0.07067709994360907,2019.5378740540166,29087404,0.0039892027950012374,0.8228755280902758,0.01400680886542069,-7.027166653526736,1.0,6.257773945554626,0.4435643355706116,1,76.19940290217316,18.058737762966047,4.256057765743248,1.4719155731444837,0.013885995973061168,3.0,1.0,1.0,1.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT28TORLAD-LAD,Sports,11398,189.95,14.17485523776101,0.27453894409734636,787.880505351816,8980262,0.004216808159860575,0.6810938913900849,0.06649104320337197,-39.87756592027756,1.0,8.58870461106217,0.2868671585811571,1,88.10317599578873,8.861203719950868,1.7020529917529392,0.8948938410247412,0.43867345148271625,40.0,12.0,6.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV11ALCFRI-ALC,Sports,1426,23.75,3.007713884992987,0.04534530655925754,2210.2980364656382,3151885,0.011557620302179508,0.22842883714200554,0.07669491525423729,-7.243622543002079,1.0,3.815103832407176,0.6468502310467089,1,50.84151472650772,38.49929873772791,6.872370266479663,2.805049088359046,0.9817671809256662,1.0,1.0,1.0,1.0,0.0,6.0,143.5,3221.0,0.0,0.0,0.0,0.008932519318438102
KXATPMATCH-25NOV10SINAUG-AUG,Sports,1451,24.166666666666668,1.2294968986905583,0.17338868664803805,1102.5968297725706,1599868,0.023527978144954848,0.6123724356957945,0.02019430950728661,-0.22795905929794094,1.0,3.967341885321516,0.6841685636330289,1,58.097863542384566,27.567195037904895,6.271536871123364,3.1013094417643003,4.962095106822881,1.0,1.0,1.0,1.0,0.0,0.0,0.0,998.5,0.0,0.0,0.0,0.0
KXNFLGAME-25SEP29NYJMIA-NYJ,Sports,17722,295.35,8.324399052025731,0.17474831118666873,905.4323439792348,16046072,0.00394225564394196,0.8117771543677117,0.005922538392050587,-35.583825056423706,1.0,7.7809856948518945,0.3709525409819181,1,82.75025392167927,12.39702065229658,3.532332693826882,1.0777564608960615,0.24263627130120752,3.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT27TORLAD-TOR,Sports,10183,169.7,12.173524501620347,0.3018849709142058,1245.1938524992636,12679809,0.006798963537234915,0.43179243703444203,0.04327140469871228,-44.24667755255564,1.0,4.233026659112531,0.35778811597962745,1,82.64754983796524,13.689482470784641,2.4943533339880193,1.1195129136796622,0.049101443582441326,34.0,8.0,3.0,1.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT26GBPIT-GB,Sports,17788,296.45,3.3874522149763884,0.05914830909250361,1084.705869125253,19294748,0.0014787509545653112,0.2243593568318105,0.006699291258859264,-9.697047453658728,1.0,6.549663078765871,0.27955527419143017,1,88.66089498538341,7.387002473577693,2.9176973240386777,1.028783449516528,0.005621767483696874,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT31BOSPHI-PHI,Sports,3396,56.583333333333336,6.045936395759718,0.1243302214355018,2300.1166077738517,7811196,0.014156109817612365,1.173101615904874,0.0766095688127584,-22.511888997879023,1.0,5.1726360083203815,0.5642333738690745,1,63.81036513545347,28.209658421672557,5.270906949352179,2.2968197879858656,0.4122497055359246,21.0,1.0,1.0,1.0,0.0,0.0,0.0,695.0,0.0,0.0,0.0,0.008131156281816569
KXNBAGAME-25OCT31BOSPHI-BOS,Sports,3396,56.583333333333336,4.504416961130742,0.1045440168242966,1272.4090106007068,4321101,0.009520491475458965,0.6090648681812094,0.05230360307147077,-14.324718547127915,1.0,4.978566277947977,0.48881395116862775,1,74.94110718492344,17.285041224970556,4.034157832744405,3.239104829210836,0.5005889281507656,10.0,1.0,1.0,1.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.008944271909998408
KXNCAAFGAME-25NOV07TULNMEM-MEM,Sports,10949,182.46666666666667,7.445246141200109,0.12167694610244893,753.3715407799799,8248665,0.004434808180947212,1.0260135658602219,0.023969284212450863,-28.6141008936829,1.0,5.9585126111142905,0.30692700053775773,1,87.23171065850762,8.557859165220568,3.1509726915700065,0.5662617590647547,0.49319572563704445,26.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV05SASLAL-LAL,Sports,3361,56.0,9.296340374888427,0.18996518503616688,2815.9172865218684,9464298,0.009033187886679441,0.29358559081547664,0.08218442256042971,-33.24134643789078,1.0,4.102040649758906,0.5358924154142715,1,69.8899137161559,22.017256768818804,4.700981850639691,2.409997024695031,0.9818506396905683,22.0,7.0,1.0,1.0,0.0,0.0,0.0,243.5,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT30GSWMIL-GSW,Sports,3450,57.483333333333334,11.282898550724637,0.2221972815898981,1510.4823188405796,5211164,0.010705315708984975,0.7207249436813218,0.1252906976744186,-36.79012157786656,1.0,5.134663668361734,0.5518527196726398,1,69.71014492753623,21.420289855072465,4.3478260869565215,2.753623188405797,1.7681159420289854,27.0,13.0,2.0,1.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT07SEADET-DET,Sports,7124,118.71666666666667,12.65623245367771,0.27066323835183076,882.5641493542953,6287387,0.006337745997855412,1.0903618155864083,0.024247961765532754,-28.630400307337723,1.0,5.6414855007980025,0.37973166121153684,1,82.6923076923077,12.436833239752948,2.7793374508702975,1.193149915777653,0.8983717012914094,6.0,35.0,2.0,1.0,0.0,0.0,0.0,127.5,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV08PHXLAC-PHX,Sports,3540,58.983333333333334,11.555367231638417,0.26889750195366724,1429.277966101695,5059644,0.009224901434494268,2.0444050079998077,0.11691218130311616,-45.75697375537885,1.0,16.806273948395756,0.44524523656625054,1,78.10734463276836,15.282485875706215,4.039548022598869,2.062146892655367,0.5084745762711864,39.0,4.0,1.0,1.0,0.0,0.0,0.0,59.5,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV01OKLATENN-OKLA,Sports,22043,367.3666666666667,16.87987116091276,0.32921610866458256,286.77004037562943,6321272,0.0022506897139348454,1.1500563496510972,0.028316615985113237,-58.46231571286028,1.0,6.755068357596806,0.17753073846416853,1,93.9209726443769,3.651953000952683,1.714830104795173,0.6895613119811278,0.022682937894116045,53.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV02MIALAL-MIA,Sports,3416,56.916666666666664,9.708138173302109,0.21530098731610325,1211.780737704918,4139443,0.01110531488619311,0.6302556800396346,0.16227246036406343,-40.210204830647704,1.0,3.7745979564653562,0.3950831819198001,1,81.9672131147541,12.382903981264636,3.249414519906323,1.8149882903981265,0.5854800936768151,26.0,4.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT02SFLA-SF,Sports,8660,144.31666666666666,1.5695150115473442,0.04725590862050647,3798.2341801385683,32892708,0.00818043258252412,1.860363415725934,0.014057803468208091,-2.136164105878772,1.0,6.3276154107060885,0.5319344941117575,1,64.69976905311779,28.764434180138572,4.965357967667437,1.535796766743649,0.03464203233256351,1.0,1.0,1.0,1.0,0.0,0.0,10.0,542.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV08AUBVAN-VAN,Sports,12112,201.85,7.634990092470278,0.1238332626819377,642.3300033025099,7779901,0.0016904237602406562,0.2470858145744658,0.022616096512973066,-30.054702724487306,1.0,6.234267283071288,0.270793712922081,1,89.01915455746368,7.009577278731836,3.4098414795244385,0.5118890356671071,0.04953764861294584,24.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT29LALMIN-MIN,Sports,3361,56.0,10.435882177923236,0.19893573940693973,1368.7414459982149,4600340,0.011587230674790203,0.8893646630522413,0.14231572664876158,-36.31113158759675,1.0,5.1981418004599576,0.42294727693370354,1,81.22582564712883,11.514430229098483,3.4811068134483785,2.737280571258554,1.0413567390657543,27.0,10.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT01BOSNYY-NYY,Sports,3180,52.983333333333334,2.0066037735849056,0.033492473016762364,2087.7814465408806,6639145,0.007025148790414727,0.21212300169387527,0.03905362776025237,-2.4513289401102223,1.0,4.014913354883466,0.5040718964870479,1,69.68553459119497,23.77358490566038,4.779874213836479,1.729559748427673,0.031446540880503145,5.0,1.0,2.0,1.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV07NORSON-NOR,Sports,1347,22.433333333333334,4.198960653303637,0.0724563459438266,722.5931700074239,973333,0.010184056870793653,0.43374849291039713,0.025205684367988035,-16.657299769352278,1.0,3.7972088635836534,0.5346780435727989,1,67.70601336302894,24.4988864142539,5.1967334818114335,2.5241276911655532,0.07423904974016332,1.0,1.0,1.0,1.0,0.0,0.0,0.0,381.5,0.0,0.0,0.0,0.009316949906249154
KXMLBGAME-25OCT31LADTOR-LAD,Sports,4297,71.6,3.2657668140563185,0.056129920977420096,2306.005818012567,9908907,0.0046132118858182485,0.1588741128327782,0.030720783764870536,-10.503999403091981,1.0,3.834774920325686,0.6039592908052889,1,53.199906911798934,38.09634628810799,6.120549220386316,2.5133814289038865,0.06981615080288574,11.0,1.0,1.0,1.0,0.0,1.0,50.0,1389.5,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV01UGAFLA-FLA,Sports,21783,363.03333333333336,14.039067162466143,0.3998413927596478,282.0877748703117,6144718,0.0029791475831293063,0.873670022924076,0.01820144215312543,-53.11052431851688,1.0,6.44813646779678,0.1659404433941072,1,94.57375017215259,2.9105265574071524,1.6480741862920627,0.7941973098287656,0.0734517743194234,40.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT28LACGSW-GSW,Sports,3436,57.25,7.706053550640279,0.15354816060266877,2412.682770663562,8289978,0.006027979568204726,0.2709817662622825,0.16830122591943958,-21.572000990386393,1.0,4.546333082880709,0.5579417856719071,1,65.83236321303842,26.222351571594878,4.772991850989523,2.4447031431897557,0.7275902211874272,11.0,11.0,1.0,1.0,0.0,0.0,0.0,532.5,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV10ATLLAC-LAC,Sports,3541,59.0,9.809658288619033,0.16817602726697306,1679.8785653770121,5948450,0.00817252122504741,1.582736729704456,0.08793542905692438,-37.33540739431952,1.0,6.279749585922554,0.34450154619921247,1,85.03247670149675,10.279582038972041,2.85230160971477,1.5532335498446765,0.2824060999717594,21.0,6.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KXNCAAFGAME-25NOV08OREIOWA-ORE,Sports,12053,200.86666666666667,5.649464863519456,0.0878237600956535,523.3489587654526,6307925,0.00122518920159653,0.2856613529462943,0.016133853690940798,-20.590462804544433,1.0,5.660132972956257,0.31140563709619296,1,86.77507674437899,8.40454658591222,4.0404878453497055,0.7052186177715092,0.07467020658757156,18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNFLGAME-25NOV03ARIDAL-DAL,Sports,20792,346.51666666666665,7.532945363601385,0.14001182010231128,1322.0255867641401,27487556,0.0018684051912828755,0.6335525936249404,0.016312193244153596,-30.826588756016445,1.0,7.92224946446334,0.3572990463622927,1,83.02712581762216,12.586571758368603,3.693728357060408,0.5530973451327433,0.13947672181608312,4.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV11ALCFRI-FRI,Sports,1426,23.75,2.1157082748948106,0.08817319838819856,1284.0792426367461,1831097,0.027219824219703443,0.7255266286559638,0.05932203389830507,-1.8436396445627388,1.0,3.717779899350834,0.6489804112978725,1,62.762973352033654,24.1234221598878,5.259467040673211,4.067321178120617,3.7868162692847123,1.0,1.0,1.0,1.0,0.0,0.0,29.5,1906.0,0.0,0.0,0.0,0.03825830931882143
KXNBAGAME-25OCT28LACGSW-LAC,Sports,3436,57.25,8.435389988358557,0.19272644457628046,1421.7657159487776,4885187,0.00964548798454333,0.6123724356957945,0.12422650321074138,-23.59484626486466,1.0,4.578379446524399,0.4226340972816191,1,80.67520372526194,12.543655413271246,3.259604190919674,2.852153667054715,0.6693830034924331,14.0,11.0,1.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.00798595706249931
KXNFLGAME-25OCT05NEBUF-BUF,Sports,12975,216.23333333333332,2.7558381502890175,0.041014700385288164,2124.9919075144508,27571770,0.0016064370360735906,0.40105346459586777,0.012780563054377168,-6.935583059521205,1.0,6.319591686558732,0.4180424895253846,1,78.51252408477842,15.583815028901734,5.040462427745665,0.8246628131021194,0.03853564547206166,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV10MUSFRI-FRI,Sports,1255,20.9,1.2573705179282868,0.018527257130608696,845.4557768924303,1061047,0.003465239973110815,0.12695377477369546,0.02891566265060241,0.338132819042308,1.0,4.030717075314193,0.6830679694190608,1,56.573705179282875,34.50199203187251,7.330677290836653,1.593625498007968,,1.0,1.0,1.0,1.0,0.0,0.0,46.5,100.0,0.0,0.0,0.0,0.005676160788371877
KXNBAGAME-25OCT31DENPOR-POR,Sports,3463,57.7,3.144961016459717,0.09354485616638182,1196.3678891134855,4143022,0.011581598133650882,1.795253204605439,0.02528236316246742,-9.324516715472464,1.0,5.985202720787461,0.4022884536442774,1,81.57666762922322,12.157089228992204,3.8694773317932425,2.0502454519203,0.34652035807103665,7.5,1.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT04LADPHI-LAD,Sports,3526,58.75,1.3006239364719228,0.028663639751104857,1741.3650028360748,6140053,0.007325050652120175,0.6861798282797705,0.024488054607508532,-0.05282866907436675,1.0,4.816049269291636,0.601868546345765,1,49.71639251276233,42.0022688598979,6.5229722064662505,1.474758933635848,0.28360748723766305,1.0,1.0,1.0,1.0,0.0,10.0,9.0,399.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV11MUSDE-MUS,Sports,1616,26.916666666666668,1.2487623762376239,0.04553213156022609,2109.012376237624,3408164,0.021496760263835502,0.6260880933500113,0.032254047322540474,0.1689367916383475,1.0,4.347237117565634,0.6111683023589608,1,63.49009900990099,25.495049504950494,6.621287128712872,2.599009900990099,1.7945544554455444,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3678.0,0.0,0.0,0.0,0.023978675513389055
KXATPMATCH-25NOV11MUSDE-DE,Sports,1616,26.916666666666668,1.3669554455445545,0.022534187338021733,2314.8601485148515,3740814,0.00918356868217787,0.5951254614442298,0.0400373599003736,0.09884687448336596,1.0,4.5514367862901475,0.5863430914374466,1,61.20049504950495,29.57920792079208,5.9405940594059405,3.217821782178218,0.06188118811881188,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2801.0,0.0,0.0,0.0,0.007881647943145392
KXNFLGAME-25OCT20TBDET-TB,Sports,17711,295.1666666666667,3.4725311953023543,0.09290442474729144,1746.758850431935,30936846,0.004121266420037446,0.6716066970746759,0.008536240890345178,-9.549895728757866,1.0,7.343533601176532,0.4903969452352286,1,70.92202585963526,23.121224098018182,4.680706905313083,0.8638699113545254,0.4121732256789566,4.0,2.0,1.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT15TORSEA-SEA,Sports,6230,103.81666666666666,4.297752808988764,0.10744033257352635,1225.5539325842697,7635201,0.005137475458413026,0.681093891390085,0.04667202572347267,-11.753433268597144,1.0,5.377325659452772,0.49734594726611875,1,73.0497592295345,20.369181380417338,3.3547351524879616,1.7335473515248796,1.492776886035313,9.0,4.0,1.0,1.0,0.0,0.0,0.0,333.0,0.0,0.0,0.0,0.0
KXATPMATCH-25NOV09ALCDE-ALC,Sports,1128,18.783333333333335,1.3200354609929077,0.017144586217136916,870.6507092198582,982094,0.004057765172796847,0.13392041302024413,0.05241502683363149,0.9581393814899289,1.0,4.670676937434805,0.5776480025112499,1,62.85460992907801,27.74822695035461,6.73758865248227,2.5709219858156027,0.08865248226950355,1.0,1.0,1.0,1.0,0.0,0.0,18.5,73.0,0.0,0.0,0.0,0.005323971374999477
KXMLBGAME-25OCT15TORSEA-TOR,Sports,6230,103.81666666666666,5.254253611556982,0.10730524380749287,1163.4780096308186,7248468,0.0032288602216524217,0.20888587616267296,0.04281350482315112,-13.479874587606597,1.0,5.58806863819121,0.40440794763177573,1,78.79614767255217,16.998394863563405,2.648475120385233,1.5409309791332264,0.016051364365971106,10.0,9.0,1.0,1.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT30GSWMIL-MIL,Sports,3450,57.483333333333334,5.299710144927536,0.12306982069806924,1208.2675362318842,4168523,0.012401126500256775,0.23996827075607502,0.1113372093023256,-12.421848235546078,1.0,3.430663031774495,0.5242372838642383,1,72.31884057971014,19.333333333333332,4.0,3.0434782608695654,1.3043478260869565,8.0,6.0,1.0,1.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0
KXNFLGAME-25OCT26GBPIT-PIT,Sports,17788,296.45,3.436923768832921,0.07895110953743777,948.7077243085226,16875613,0.0019194521617736026,0.5477225575051662,0.005461806727415907,-10.271297226591647,1.0,7.472625499887352,0.3597390899934555,1,82.93793568698,12.525297953676636,3.834045423881268,0.5453114459185968,0.15740948954351247,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV04OKCLAC-OKC,Sports,3386,56.416666666666664,9.932663910218547,0.15741560404372895,1674.2926757235675,5669155,0.007102536997457228,0.298142396999972,0.1341824644549763,-39.288386452421925,1.0,4.840166696575317,0.5218049700131728,1,70.55522740696988,21.707028942705257,4.223272297696397,3.1896042528056703,0.32486709982279977,25.0,5.0,1.0,1.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0058079687727274594
KXMLBGAME-25OCT01BOSNYY-BOS,Sports,3180,52.983333333333334,2.756918238993711,0.07127099435740683,2262.519182389937,7194811,0.012769554489462522,0.48531262570759665,0.03403785488958991,-5.047599247892886,1.0,4.1374511298435435,0.5364465785351696,1,65.9119496855346,27.452830188679243,4.371069182389937,1.8238993710691824,0.44025157232704404,5.0,4.0,1.0,1.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT31DENPOR-DEN,Sports,3463,57.7,6.291943401674849,0.10962048230232746,1264.1911637308692,4377894,0.004041550799729368,0.6377357067433508,0.054532290761656534,-24.67622987717728,1.0,6.193324336738401,0.5002027987949992,1,71.52757724516316,21.397632110886512,5.3421888535951485,1.3860814322841466,0.34652035807103665,25.0,1.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT07TORNYY-NYY,Sports,7224,120.38333333333334,14.605343300110741,0.2782469817954534,1223.7148394241417,8840116,0.0044952843172062565,0.5477225575051661,0.02547823676185195,-40.76908034349187,1.0,5.852393666303467,0.37434408596364943,1,82.4889258028793,12.832225913621262,3.1561461794019934,1.2320044296788484,0.29069767441860467,32.0,31.0,2.0,1.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV04OKCLAC-LAC,Sports,3386,56.416666666666664,10.92764323685765,0.2665390418971037,1717.8044890726521,5816486,0.0121182509520822,0.7870959280799259,0.12588862559241706,-43.44056990776896,1.0,5.269544166361355,0.48401691408027,1,74.66036621382162,18.45835794447726,3.691671588895452,2.45126993502658,0.7383343177790904,27.0,7.0,1.0,1.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT29LALMIN-LAL,Sports,3361,56.0,7.546265992264207,0.18552691076476333,1793.0389764950908,6026404,0.011145461269931945,0.9018953914982801,0.11894956729334527,-25.5832916359946,1.0,4.084650199001113,0.5377037732249821,1,69.62213626896757,22.225528116631953,4.552216602201726,2.8265397203213327,0.7735792918774174,19.0,7.0,1.0,1.0,0.0,0.0,0.0,166.5,0.0,0.0,0.0,0.0
KXNBAGAME-25NOV05SASLAL-SAS,Sports,3361,56.0,8.356144004760488,0.17030811106433477,1988.4763463254983,6683269,0.014346799184564045,3.31225164054741,0.11957624589674726,-29.626366830500054,1.0,11.046437885017212,0.5191047157551038,1,70.99077655459685,21.689973222255283,3.748884260636715,2.79678667063374,0.7735792918774174,20.0,8.0,1.0,1.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT24LADTOR-LAD,Sports,5660,94.31666666666666,1.3123674911660776,0.04025710016496619,1950.2049469964663,11038160,0.005320862885075248,0.6123724356957945,0.028991150442477878,-1.0113714629200212,1.0,7.338946113500049,0.6285339830199235,1,50.12367491166078,40.19434628975265,7.137809187279152,1.5017667844522968,1.0424028268551238,1.0,1.0,1.0,1.0,1.0,0.0,6.0,1074.5,0.0,0.0,0.0,0.0
KXNFLGAME-25NOV09PITLAC-PIT,Sports,13783,229.7,1.7882173692229557,0.05055652498271119,1271.2517594137705,17521663,0.0020281604429286154,0.31516111849694417,0.004828287228635737,-3.564110599290206,1.0,6.500777065988264,0.3625876141096556,1,83.10962780236524,11.833417978669376,4.258869621998113,0.6167017340201698,0.18138286294710876,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KXMLBGAME-25OCT14LADMIL-LAD,Sports,3670,61.15,7.891553133514987,0.146564036443289,1677.0735694822888,6154860,0.004788953882231748,0.16032185499055093,0.05163934426229509,-19.56965508436772,1.0,4.438315111411827,0.5412890212152405,1,68.06539509536785,24.577656675749317,4.168937329700272,1.5803814713896458,1.6076294277929157,11.0,9.0,2.0,1.0,0.0,0.0,0.0,1403.0,0.0,0.0,0.0,0.0
KXNBAGAME-25OCT29CLEBOS-CLE,Sports,3387,56.43333333333333,9.219072925893121,0.16889472241928496,1407.6486566282847,4767706,0.011221039032370239,0.46370724798549723,0.133076695291679,-31.378853934534806,1.0,4.855568484945373,0.5722407327151682,1,66.63714201358134,24.505462060820786,4.48774726896959,2.509595512252731,1.8600531443755535,22.0,6.0,1.0,1.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
